Area Prefix	Area Name
5493704861	Argentina Mobile - Claro
5493704862	Argentina Mobile - Claro
5493704863	Argentina Mobile - Claro
5493704868	Argentina Mobile - Claro
5493704869	Argentina Mobile - Claro
5493704920	Argentina Mobile - Claro
5493704921	Argentina Mobile - Claro
5493704922	Argentina Mobile - Claro
5493704923	Argentina Mobile - Claro
5493711490	Argentina Mobile - Claro
5493711492	Argentina Mobile - Claro
5493715485	Argentina Mobile - Claro
5493715486	Argentina Mobile - Claro
5493716490	Argentina Mobile - Claro
5493716507	Argentina Mobile - Claro
5493718410	Argentina Mobile - Claro
5493718443	Argentina Mobile - Claro
5493718444	Argentina Mobile - Claro
5493718445	Argentina Mobile - Claro
5493718446	Argentina Mobile - Claro
5493718447	Argentina Mobile - Claro
5493718448	Argentina Mobile - Claro
5493718449	Argentina Mobile - Claro
5493718490	Argentina Mobile - Claro
5493718500	Argentina Mobile - Claro
5493718501	Argentina Mobile - Claro
5493718502	Argentina Mobile - Claro
5493718503	Argentina Mobile - Claro
5493718504	Argentina Mobile - Claro
5493718506	Argentina Mobile - Claro
5493718507	Argentina Mobile - Claro
5493718508	Argentina Mobile - Claro
5493718509	Argentina Mobile - Claro
5493718540	Argentina Mobile - Claro
5493718541	Argentina Mobile - Claro
5493718550	Argentina Mobile - Claro
5493718551	Argentina Mobile - Claro
5493718552	Argentina Mobile - Claro
5493718553	Argentina Mobile - Claro
5493718554	Argentina Mobile - Claro
5493718555	Argentina Mobile - Claro
5493718556	Argentina Mobile - Claro
5493718557	Argentina Mobile - Claro
5493718566	Argentina Mobile - Claro
5493718567	Argentina Mobile - Claro
5493718568	Argentina Mobile - Claro
5493718569	Argentina Mobile - Claro
5493718570	Argentina Mobile - Claro
5493718571	Argentina Mobile - Claro
549371865	Argentina Mobile - Claro
549371866	Argentina Mobile - Claro
5493718673	Argentina Mobile - Claro
5493718674	Argentina Mobile - Claro
5493718675	Argentina Mobile - Claro
5493718676	Argentina Mobile - Claro
5493718677	Argentina Mobile - Claro
5493721400	Argentina Mobile - Claro
5493721401	Argentina Mobile - Claro
5493721402	Argentina Mobile - Claro
5493721403	Argentina Mobile - Claro
5493721406	Argentina Mobile - Claro
5493721407	Argentina Mobile - Claro
5493721408	Argentina Mobile - Claro
5493721409	Argentina Mobile - Claro
549372141	Argentina Mobile - Claro
5493721480	Argentina Mobile - Claro
5493721482	Argentina Mobile - Claro
5493721485	Argentina Mobile - Claro
5493721486	Argentina Mobile - Claro
5493721487	Argentina Mobile - Claro
5493721488	Argentina Mobile - Claro
5493721587	Argentina Mobile - Claro
5493725403	Argentina Mobile - Claro
5493725404	Argentina Mobile - Claro
5493725407	Argentina Mobile - Claro
5493725408	Argentina Mobile - Claro
5493725409	Argentina Mobile - Claro
5493725410	Argentina Mobile - Claro
5493725411	Argentina Mobile - Claro
5493725412	Argentina Mobile - Claro
5493725413	Argentina Mobile - Claro
5493725417	Argentina Mobile - Claro
5493725418	Argentina Mobile - Claro
5493725419	Argentina Mobile - Claro
5493725434	Argentina Mobile - Claro
5493725435	Argentina Mobile - Claro
5493725452	Argentina Mobile - Claro
5493725458	Argentina Mobile - Claro
5493725459	Argentina Mobile - Claro
5493725460	Argentina Mobile - Claro
5493725461	Argentina Mobile - Claro
5493725462	Argentina Mobile - Claro
549372547	Argentina Mobile - Claro
5493725480	Argentina Mobile - Claro
5493725481	Argentina Mobile - Claro
5493725482	Argentina Mobile - Claro
5493725490	Argentina Mobile - Claro
549372550	Argentina Mobile - Claro
5493725527	Argentina Mobile - Claro
5493725528	Argentina Mobile - Claro
5493725529	Argentina Mobile - Claro
5493725530	Argentina Mobile - Claro
5493725588	Argentina Mobile - Claro
5493731405	Argentina Mobile - Claro
5493731406	Argentina Mobile - Claro
5493731407	Argentina Mobile - Claro
5493731408	Argentina Mobile - Claro
5493731409	Argentina Mobile - Claro
5493731433	Argentina Mobile - Claro
5493731434	Argentina Mobile - Claro
5493731445	Argentina Mobile - Claro
5493731446	Argentina Mobile - Claro
5493731452	Argentina Mobile - Claro
5493731453	Argentina Mobile - Claro
5493731459	Argentina Mobile - Claro
5493731490	Argentina Mobile - Claro
5493731492	Argentina Mobile - Claro
5493731496	Argentina Mobile - Claro
5493731497	Argentina Mobile - Claro
5493731498	Argentina Mobile - Claro
5493731499	Argentina Mobile - Claro
5493731500	Argentina Mobile - Claro
5493731520	Argentina Mobile - Claro
5493731521	Argentina Mobile - Claro
5493731522	Argentina Mobile - Claro
5493731523	Argentina Mobile - Claro
5493731524	Argentina Mobile - Claro
5493731525	Argentina Mobile - Claro
5493731526	Argentina Mobile - Claro
5493731527	Argentina Mobile - Claro
5493731528	Argentina Mobile - Claro
5493731573	Argentina Mobile - Claro
5493731574	Argentina Mobile - Claro
5493731575	Argentina Mobile - Claro
5493731576	Argentina Mobile - Claro
5493731580	Argentina Mobile - Claro
5493731581	Argentina Mobile - Claro
5493731582	Argentina Mobile - Claro
5493731583	Argentina Mobile - Claro
5493731584	Argentina Mobile - Claro
5493734405	Argentina Mobile - Claro
5493734406	Argentina Mobile - Claro
549373443	Argentina Mobile - Claro
5493734450	Argentina Mobile - Claro
5493734458	Argentina Mobile - Claro
5493734459	Argentina Mobile - Claro
5493734460	Argentina Mobile - Claro
5493734490	Argentina Mobile - Claro
5493734495	Argentina Mobile - Claro
5493734498	Argentina Mobile - Claro
5493734499	Argentina Mobile - Claro
5493734585	Argentina Mobile - Claro
5493734587	Argentina Mobile - Claro
5493735400	Argentina Mobile - Claro
5493735401	Argentina Mobile - Claro
5493735407	Argentina Mobile - Claro
5493735408	Argentina Mobile - Claro
5493735409	Argentina Mobile - Claro
5493735440	Argentina Mobile - Claro
5493735441	Argentina Mobile - Claro
5493735442	Argentina Mobile - Claro
5493735458	Argentina Mobile - Claro
5493735459	Argentina Mobile - Claro
5493735460	Argentina Mobile - Claro
5493735461	Argentina Mobile - Claro
5493735462	Argentina Mobile - Claro
5493735463	Argentina Mobile - Claro
5493735468	Argentina Mobile - Claro
5493735469	Argentina Mobile - Claro
5493735480	Argentina Mobile - Claro
5493735481	Argentina Mobile - Claro
5493735482	Argentina Mobile - Claro
5493735483	Argentina Mobile - Claro
5493735484	Argentina Mobile - Claro
5493735500	Argentina Mobile - Claro
5493735501	Argentina Mobile - Claro
5493735502	Argentina Mobile - Claro
5493735503	Argentina Mobile - Claro
5493735504	Argentina Mobile - Claro
5493735505	Argentina Mobile - Claro
5493735506	Argentina Mobile - Claro
5493735507	Argentina Mobile - Claro
5493735508	Argentina Mobile - Claro
5493735580	Argentina Mobile - Claro
5493735581	Argentina Mobile - Claro
5493735582	Argentina Mobile - Claro
5493735583	Argentina Mobile - Claro
5493735584	Argentina Mobile - Claro
5493735588	Argentina Mobile - Claro
5493735589	Argentina Mobile - Claro
5493741400	Argentina Mobile - Claro
5493741401	Argentina Mobile - Claro
5493741490	Argentina Mobile - Claro
5493741491	Argentina Mobile - Claro
5493741492	Argentina Mobile - Claro
5493741545	Argentina Mobile - Claro
5493741546	Argentina Mobile - Claro
5493743400	Argentina Mobile - Claro
5493743415	Argentina Mobile - Claro
5493743416	Argentina Mobile - Claro
5493743417	Argentina Mobile - Claro
5493743418	Argentina Mobile - Claro
5493743419	Argentina Mobile - Claro
549374344	Argentina Mobile - Claro
5493743450	Argentina Mobile - Claro
5493743451	Argentina Mobile - Claro
5493743452	Argentina Mobile - Claro
5493743453	Argentina Mobile - Claro
5493743454	Argentina Mobile - Claro
5493743472	Argentina Mobile - Claro
5493743473	Argentina Mobile - Claro
5493743474	Argentina Mobile - Claro
5493743475	Argentina Mobile - Claro
5493743494	Argentina Mobile - Claro
549374350	Argentina Mobile - Claro
5493743510	Argentina Mobile - Claro
5493743511	Argentina Mobile - Claro
5493743540	Argentina Mobile - Claro
5493743541	Argentina Mobile - Claro
5493743547	Argentina Mobile - Claro
5493743548	Argentina Mobile - Claro
5493743553	Argentina Mobile - Claro
5493743554	Argentina Mobile - Claro
5493743555	Argentina Mobile - Claro
5493751474	Argentina Mobile - Claro
5493751475	Argentina Mobile - Claro
5493751476	Argentina Mobile - Claro
5493751493	Argentina Mobile - Claro
549375150	Argentina Mobile - Claro
5493751527	Argentina Mobile - Claro
549375153	Argentina Mobile - Claro
5493751543	Argentina Mobile - Claro
5493751544	Argentina Mobile - Claro
5493751545	Argentina Mobile - Claro
5493751546	Argentina Mobile - Claro
5493751547	Argentina Mobile - Claro
5493751548	Argentina Mobile - Claro
5493751549	Argentina Mobile - Claro
5493751550	Argentina Mobile - Claro
5493751551	Argentina Mobile - Claro
5493751569	Argentina Mobile - Claro
5493751570	Argentina Mobile - Claro
5493751571	Argentina Mobile - Claro
5493751572	Argentina Mobile - Claro
5493751573	Argentina Mobile - Claro
5493751579	Argentina Mobile - Claro
549375158	Argentina Mobile - Claro
5493751590	Argentina Mobile - Claro
5493751634	Argentina Mobile - Claro
5493751635	Argentina Mobile - Claro
5493751636	Argentina Mobile - Claro
5493751637	Argentina Mobile - Claro
5493751638	Argentina Mobile - Claro
5493751648	Argentina Mobile - Claro
5493751649	Argentina Mobile - Claro
5493751677	Argentina Mobile - Claro
5493754410	Argentina Mobile - Claro
5493754411	Argentina Mobile - Claro
5493754412	Argentina Mobile - Claro
5493754413	Argentina Mobile - Claro
5493754440	Argentina Mobile - Claro
5493754441	Argentina Mobile - Claro
5493754442	Argentina Mobile - Claro
5493754448	Argentina Mobile - Claro
5493754452	Argentina Mobile - Claro
5493754455	Argentina Mobile - Claro
5493754506	Argentina Mobile - Claro
5493754507	Argentina Mobile - Claro
5493754508	Argentina Mobile - Claro
5493754509	Argentina Mobile - Claro
549375534	Argentina Mobile - Claro
5493755389	Argentina Mobile - Claro
5493755390	Argentina Mobile - Claro
5493755391	Argentina Mobile - Claro
5493755392	Argentina Mobile - Claro
5493755430	Argentina Mobile - Claro
5493755431	Argentina Mobile - Claro
5493755432	Argentina Mobile - Claro
5493755450	Argentina Mobile - Claro
5493755490	Argentina Mobile - Claro
5493755491	Argentina Mobile - Claro
5493755492	Argentina Mobile - Claro
549375552	Argentina Mobile - Claro
549375553	Argentina Mobile - Claro
5493755560	Argentina Mobile - Claro
5493755561	Argentina Mobile - Claro
5493755562	Argentina Mobile - Claro
5493755563	Argentina Mobile - Claro
5493755564	Argentina Mobile - Claro
5493755572	Argentina Mobile - Claro
5493755573	Argentina Mobile - Claro
5493755574	Argentina Mobile - Claro
5493755575	Argentina Mobile - Claro
5493755576	Argentina Mobile - Claro
5493755577	Argentina Mobile - Claro
5493755578	Argentina Mobile - Claro
5493755579	Argentina Mobile - Claro
5493755611	Argentina Mobile - Claro
5493755612	Argentina Mobile - Claro
5493755613	Argentina Mobile - Claro
5493755614	Argentina Mobile - Claro
5493755615	Argentina Mobile - Claro
5493755616	Argentina Mobile - Claro
5493755617	Argentina Mobile - Claro
5493755618	Argentina Mobile - Claro
5493755619	Argentina Mobile - Claro
5493755620	Argentina Mobile - Claro
5493755621	Argentina Mobile - Claro
5493755622	Argentina Mobile - Claro
5493755623	Argentina Mobile - Claro
5493755624	Argentina Mobile - Claro
5493755625	Argentina Mobile - Claro
5493756405	Argentina Mobile - Claro
5493756406	Argentina Mobile - Claro
5493756407	Argentina Mobile - Claro
5493756408	Argentina Mobile - Claro
5493756409	Argentina Mobile - Claro
5493756410	Argentina Mobile - Claro
5493756411	Argentina Mobile - Claro
5493756412	Argentina Mobile - Claro
5493756413	Argentina Mobile - Claro
5493756414	Argentina Mobile - Claro
5493756418	Argentina Mobile - Claro
5493756419	Argentina Mobile - Claro
5493756430	Argentina Mobile - Claro
5493756431	Argentina Mobile - Claro
5493756432	Argentina Mobile - Claro
5493756435	Argentina Mobile - Claro
5493756436	Argentina Mobile - Claro
5493756437	Argentina Mobile - Claro
5493756438	Argentina Mobile - Claro
5493756444	Argentina Mobile - Claro
5493756445	Argentina Mobile - Claro
5493756446	Argentina Mobile - Claro
5493756447	Argentina Mobile - Claro
5493756448	Argentina Mobile - Claro
5493756449	Argentina Mobile - Claro
5493756451	Argentina Mobile - Claro
5493756452	Argentina Mobile - Claro
5493756456	Argentina Mobile - Claro
5493756457	Argentina Mobile - Claro
5493756458	Argentina Mobile - Claro
5493756459	Argentina Mobile - Claro
549375646	Argentina Mobile - Claro
5493756491	Argentina Mobile - Claro
5493756492	Argentina Mobile - Claro
5493756520	Argentina Mobile - Claro
5493756521	Argentina Mobile - Claro
5493756522	Argentina Mobile - Claro
5493756523	Argentina Mobile - Claro
5493756524	Argentina Mobile - Claro
5493756568	Argentina Mobile - Claro
5493757433	Argentina Mobile - Claro
5493757434	Argentina Mobile - Claro
5493757435	Argentina Mobile - Claro
5493757438	Argentina Mobile - Claro
5493757439	Argentina Mobile - Claro
5493757453	Argentina Mobile - Claro
5493757454	Argentina Mobile - Claro
5493757455	Argentina Mobile - Claro
5493757456	Argentina Mobile - Claro
5493757457	Argentina Mobile - Claro
5493757458	Argentina Mobile - Claro
5493757459	Argentina Mobile - Claro
5493757465	Argentina Mobile - Claro
5493757466	Argentina Mobile - Claro
5493757467	Argentina Mobile - Claro
5493757468	Argentina Mobile - Claro
5493757494	Argentina Mobile - Claro
5493757520	Argentina Mobile - Claro
549375754	Argentina Mobile - Claro
549375755	Argentina Mobile - Claro
5493757570	Argentina Mobile - Claro
5493757571	Argentina Mobile - Claro
5493757572	Argentina Mobile - Claro
5493757573	Argentina Mobile - Claro
5493757574	Argentina Mobile - Claro
5493757575	Argentina Mobile - Claro
5493757576	Argentina Mobile - Claro
5493757577	Argentina Mobile - Claro
5493757605	Argentina Mobile - Claro
5493757606	Argentina Mobile - Claro
5493757607	Argentina Mobile - Claro
5493757608	Argentina Mobile - Claro
5493758402	Argentina Mobile - Claro
5493758403	Argentina Mobile - Claro
5493758417	Argentina Mobile - Claro
5493758418	Argentina Mobile - Claro
5493758419	Argentina Mobile - Claro
5493758430	Argentina Mobile - Claro
5493758431	Argentina Mobile - Claro
5493758432	Argentina Mobile - Claro
5493758433	Argentina Mobile - Claro
5493758434	Argentina Mobile - Claro
5493758438	Argentina Mobile - Claro
5493758439	Argentina Mobile - Claro
549375844	Argentina Mobile - Claro
5493758452	Argentina Mobile - Claro
5493758454	Argentina Mobile - Claro
5493758460	Argentina Mobile - Claro
5493758461	Argentina Mobile - Claro
5493758462	Argentina Mobile - Claro
5493758501	Argentina Mobile - Claro
5493758502	Argentina Mobile - Claro
5493758503	Argentina Mobile - Claro
5493758504	Argentina Mobile - Claro
5493758505	Argentina Mobile - Claro
5493758506	Argentina Mobile - Claro
5493758507	Argentina Mobile - Claro
5493758508	Argentina Mobile - Claro
5493758509	Argentina Mobile - Claro
5493758511	Argentina Mobile - Claro
5493758512	Argentina Mobile - Claro
5493758513	Argentina Mobile - Claro
5493758567	Argentina Mobile - Claro
5493764200	Argentina Mobile - Claro
5493764201	Argentina Mobile - Claro
5493764202	Argentina Mobile - Claro
5493764203	Argentina Mobile - Claro
5493764204	Argentina Mobile - Claro
549376423	Argentina Mobile - Claro
549376424	Argentina Mobile - Claro
5493764254	Argentina Mobile - Claro
5493764255	Argentina Mobile - Claro
5493764256	Argentina Mobile - Claro
5493764257	Argentina Mobile - Claro
5493764259	Argentina Mobile - Claro
549376428	Argentina Mobile - Claro
549376435	Argentina Mobile - Claro
549376438	Argentina Mobile - Claro
5493764478	Argentina Mobile - Claro
5493764479	Argentina Mobile - Claro
549376450	Argentina Mobile - Claro
549376451	Argentina Mobile - Claro
549376452	Argentina Mobile - Claro
549376453	Argentina Mobile - Claro
549376458	Argentina Mobile - Claro
